country_code,browser_name,browser_version,os_name,os_version,traffic
XX,Yandex.Browser,14.5.1847.18432.00,Android,4.4.4,1
XX,Yandex.Browser,16.6.0.8865.11,iOS,8_3,2
XX,"UC Browser",10.10.9.821,Android,5.1.1,2
XX,Firefox,44.0,"Firefox OS",34.0,1
XX,"UC Browser",11.0.0.827,iOS,7_0_2,1
XX,"UC Browser",9.7.0.398,Android,2.3.4,1
XX,"UC Browser",10.7.8.675,Android,4.4.4,6
XX,Yandex.Browser,15.12.2490.5669.11,iOS,8_3,1
XX,Yandex.Browser,16.7.0.2777.00,Android,4.3,10
XX,"Opera Mini",6.5.26955/28.2555,,,4
XX,"Chrome Mobile",41.0.2243.0,iOS,9_2,1
XX,Yandex.Browser,15.10.2454.3762.10,iOS,9_3,1
XX,"Internet Explorer Mobile",7.11,"Windows Mobile",6.0,10
XX,"Chrome Mobile",54.0.2823.2,Android,5.1,2
XX,"Chrome Mobile",51.0.2704.36,Android,5.0,2
XX,"UC Browser",10.3.0.622,Android,4.4.4,2
XX,"UC Browser",2.8.7.638,iOS,7_1,2
XX,"Chrome Mobile",54.0.2791.0,Android,6.0.1,10
XX,Safari,6.0,iOS,7_1,2
XX,"Chrome Mobile",54.0.2840.0,Android,4.4.4,1
XX,"BlackBerry Browser",6.0.0.576,RIM,6.0.0.576,4
XX,"Opera Mini",5.0.3521/24.743,,,1
XX,"Opera Mini",5.1.21595/24.741,"Windows Mobile",,2
XX,"Chrome Mobile",38.0.2125.114,Android,4.4.3,1
XX,"Samsung Browser",3.0,Android,5.1.1,3
XX,"Opera Mini",4.0.13574/24.816,,,1
XX,Yandex.Browser,16.7.0.2531.01,Android,4.4.4,1
XX,"Chrome Mobile",53.0.2785.35,Android,5.0,4
XX,Yandex.Browser,14.12.2125.9740.00,Android,4.0.4,10
XX,"UC Browser",10.10.8.822,Android,5.0.1,3
XX,NetFront,3.5,Rex,4.03,1
XX,Yandex.Browser,16.6.0.8802.00,Android,4.4.2,2
XX,"Chrome Mobile",46.0.2490.43,Android,6.0,2
XX,"Opera Mini",5.1.21214/24.871,,,3
XX,"Opera Mini",6.1.25378/28.2647,,,4
XX,"Opera Mini",5.0.18635/28.2766,,,5
XX,"UC Browser",9.9.0.543,Android,4.1.2,2
XX,"UC Browser",9.8.0.435,Android,2.1,1
XX,"UC Browser",10.9.15.793,iOS,8_1_3,1
XX,"UC Browser",10.9.10.788,Android,5.0.1,2
XX,Yandex.Browser,15.6.2311.6092.00,Android,4.4.2,2
XX,"Nokia S40 Browser",2.2.0.0.33,"Nokia OS",,2
XX,"Chrome Mobile",52.0.2743.41,Android,6.0.1,7
XX,"Chrome Mobile",51.0.2704.61,Android,4.1.2,1
XX,Safari,3.0,iOS,,3
XX,Yandex.Browser,15.12.2490.5202.10,iOS,7_1_2,5
XX,"Chrome Mobile",51.0.2693.2,Android,5.1,1
XX,"Opera Mobile",12.10,Android,5.0.2,2
XX,"Opera Mini",4.2.14881/26.1424,,,1
XX,"UC Browser",8.8,iOS,4,4
XX,"Chrome Mobile",51.0.2704.81,Android,7.4.2,1
XX,"BlackBerry Browser",7.1.0.825,RIM,7.1.0.825,10
XX,"Chrome Mobile",54.0.2837.2,Android,5.0.2,1
XX,"UC Browser",10.4.0.558,Android,4.2.1,1
XX,"Opera Mini",5.1.22296/24.816,,,4
XX,"UC Browser",10.9.0.731,Android,6.0,14
XX,"Opera Mini",7.0.31437/37.7011,RIM,,1
XX,"Chrome Mobile",41.0.2272.58,iOS,8_1_3,10
XX,"UC Browser",8.2.3.141,Android,2.x,1
XX,"UC Browser",10.7.2.757,Android,,1
XX,Safari,9.3.2,iOS,9_3_2,1
XX,"Chrome Mobile",31.0.1650.18,iOS,9_0,1
XX,"Chrome Mobile",41.0.2272.92,Android,4.2.2,1
XX,Firefox,19.0,Android,4.2,1
XX,"Chrome Mobile",53.0.2785.80,Android,5.1,4
XX,"UC Browser",7.5.0.66,Symbian,9.2,1
XX,"Opera Mobile",37.10.2192.106307,Android,5.0,3
XX,"Chrome Mobile",29.0.1547.59,Android,4.2.1,1
XX,"Opera Mobile",16.0.1212.64462,Android,4.3,1
XX,"Opera Mobile",24.0.1565.82529,Android,4.2.1,2
XX,"Opera Mini",4.2.22537/28.2647,,,6
XX,Firefox,46.0.1,Android,2.3.6,2
XX,Yandex.Browser,16.4.0.8047.10,iOS,9_3_3,4
XX,"UC Browser",9.3.1.344,Android,4.2.2,1
XX,"Chrome Mobile",34.0.1847.18,iOS,6_0,1
XX,"Nokia S60 Browser",7.3.1.21,Symbian,3,4
XX,Firefox,32.0,Android,4.1.1,4
XX,"Opera Mini",7.5.35721/36.2464,Android,4.4.2,1
XX,OneBrowser,4.2.0,,,2
XX,"Chrome Mobile",43.0.2357.121,Android,6.1,4
XX,"Opera Mini",4.2.22053/24.838,,,4
XX,"Opera Mobile",22.0.1485.81203,Android,4.1.2,1
XX,"Chrome Mobile",37.0.2062.55,Android,4.4.2,3
XX,"UC Browser",7.7.1.88,"Nokia OS",,1
XX,"UC Browser",9.9.2.467,Android,4.3,22
XX,"Chrome Mobile",35.0.1916.122,Android,4.4.4,2
XX,"MQQ Browser",3.0,Android,4.0.4,1
XX,Firefox,42.0.1,Android,4.1.2,1
XX,"UC Browser",9.8.0.534,Android,4.4.4,3
XX,Yandex.Browser,16.7.0.3679.10,iOS,8_1_3,5
XX,"Opera Mini",4.1.13572/24.854,,,1
XX,"Opera Mini",4.9800/24.854,,,4
XX,"UC Browser",10.10.3.810,Android,6.0,1
XX,"Chrome Mobile",28.0.1500.16,iOS,7_0_2,1
XX,UP.Browser,,RIM,5.0.0.423,1
XX,Edge,14.14852,"Windows Phone",10.0,1
XX,"Opera Mini",4.2.21992/24.838,,,3
XX,Safari,,iOS,3_1,1
XX,"Opera Mini",7.1.32052/35.7770,"Nokia OS",,1
XX,"UC Browser",9.5.0.449,"Samsung proprietary",,22
XX,"Chrome Mobile",49.0.2623.73,iOS,9_3_5,3
XX,Yandex.Browser,16.7.0.2777.00,Android,5.1.1,32
XX,"Opera Mini",12.1.1.98980,iOS,8_4,1
XX,"Opera Mini",4.3.13057/24.746,,,1
XX,Yandex.Browser,14.7.1916.9531.11,iOS,7_1,1
XX,Yandex.Browser,14.10.2062.11375.01,Android,4.2.2,1
XX,"UC Browser",10.5.2.598,Android,5.0,1
XX,Chrome,11.0.696.77,Linux,,2
XX,Yandex.Browser,15.6.2311.5097.00,Android,4.2.2,1
XX,"Chrome Mobile",47.0.2526.77,Android,5.1.1,2
XX,Firefox,2.2.1_r570,Android,4.4.4,2
XX,"Amazon Silk",3.46,Android,4.0.3,1
XX,"Chrome Mobile",53.0.2785.49,Android,4.1.2,1
XX,"Opera Mobile",37.7.2192.105856,Android,4.4.2,7
XX,"Chrome Mobile",54.0.2836.0,Android,6.0.1,51
XX,"Opera Mini",5.1.21594/24.760,"Windows Mobile",,2
XX,"Opera Mini",5.1.22395/24.871,Symbian,,1
XX,"Opera Mini",4.2.14912/28.2794,,,7
XX,"UC Browser",10.7.5.658,Android,5.0.1,3
XX,"Opera Mini",5.19802/24.854,iOS,4,2
XX,"Opera Mini",5.1.23468/28.2647,,,6
XX,Yandex.Browser,16.6.1.9592.00,Android,5.0.2,1
XX,"Chrome Mobile",45.0.2454.84,Android,4.4.3,10
XX,Firefox,1.4,iOS,9_3_1,1
XX,"UC Browser",9.9.0.543,Android,2.3.6,3
XX,"Opera Mini",5.0.18741/24.760,,,2
XX,"UC Browser",10.7.3.791,Android,2.3.6,2
XX,Yandex.Browser,15.6.2311.4269.10,iOS,9_2,1
XX,"Opera Mobile",6.20,Symbian,7.0s,2
XX,"Chrome Mobile",54.0.2809.0,Android,6.0.1,32
XX,"Chrome Mobile",41.10.500.0153,Android,5.1,2
XX,Yandex.Browser,15.4.2272.3842.00,Android,4.3,6
XX,"UC Browser",3.3.1.371,"Windows Phone",8.0,1
XX,Yandex.Browser,15.12.2490.5202.11,iOS,9_2_1,1
XX,"UC Browser",10.8.8.730,Android,5.0.1,2
XX,"UC Browser",10.9.0.731,Android,4.4,1
XX,"Amazon Silk",1.0.22.79,Android,2.3.4,1
XX,"Chrome Mobile",54.0.2837.2,Android,4.4.4,1
XX,"Chrome Mobile",55.0.2846.0,Android,6.0.1,33
XX,Yandex.Browser,15.4.2272.3853.00,Android,4.2.1,1
XX,"Opera Mini",4.4.31583/28.2766,,,3
XX,"Opera Mini",8.0.35667/36.2381,RIM,5.0.0,1
XX,"Opera Mini",4.2.14004/24.871,,,4
XX,"Chrome Mobile",35.0.1916.38,iOS,6_1_6,1
XX,"Opera Mini",7.1.32543/37.8474,RIM,7.1,1
XX,"Chrome Mobile",41.0.2223.0,iOS,9_2,1
XX,Safari,5.0.2,iOS,7_1_1,1
XX,Yandex.Browser,16.4.0.9335.01,Android,5.0.2,3
XX,Yandex.Browser,15.4.2272.3608.01,Android,4.4.2,1
XX,"UC Browser",1.0.0.100,Android,5.1,10
XX,"Chrome Mobile",30.0.1599.16,iOS,8_2,2
XX,Yandex.Browser,14.5.1847.18432.00,Android,5.0,2
XX,Firefox,45.0,Android,5.1.0,1
XX,"Chrome Mobile",51.0.2704.81,Android,7.0,5
XX,"Chrome Mobile",46.0.2490.92,Android,5.1.99,1
XX,"Opera Mini",4.2.21260/24.838,,,1
XX,"Chrome Mobile",53.0.2767.6,Android,4.4.4,1
XX,"UC Browser",10.8.5.725,Android,5.0.1,2
XX,Yandex.Browser,16.7.1.21152.11,iOS,9_3_3,1
XX,Safari,8.0,iOS,9_0,1
XX,Yandex.Browser,16.6.1.8969.00,Android,5.0,2
XX,Firefox,4.0,iOS,9_1,3
XX,"UC Browser",11.0.6.831,iOS,9_3_4,13
XX,"Chrome Mobile",30.0.1599.12,iOS,7_0_2,58
XX,"Opera Mini",4.0.8462/24.760,,,2
XX,"Chrome Mobile",30.0.1599,Android,4.4.2,2
XX,"Opera Mobile",26.0.1656.87080,Android,5.0.2,2
XX,Yandex.Browser,14.10.2062.11375.00,Android,4.4.2,2
XX,"Chrome Mobile",54.0.2811.0,Android,6.0.1,40
XX,"Opera Mini",5.1.21594/24.816,"Windows Mobile",,2
XX,"UC Browser",10.2.0.584,Android,,1
XX,"Chrome Mobile",30.0.1599.16,iOS,7_1_2,2
XX,Yandex.Browser,16.7.0.3679.10,iOS,9_3,9
XX,"Opera Mobile",37.7.2192.105856,Android,6.0,16
XX,"Opera Mini",7.0.32796/37.8746,,,1
XX,"BlackBerry Browser",7.1.0.794,RIM,7.1.0.794,4
XX,"Opera Mini",5.1.22460/24.854,Android,,1
XX,"Chrome Mobile",41.0.1228.0,iOS,9_2,1
XX,"UC Browser",10.9.8.757,iOS,8_2,2
XX,"Opera Mini",4.1.14287/24.783,,,2
XX,"Opera Mobile",37.12.2192.106849,Android,4.4.2,1
XX,Yandex.Browser,15.4.2272.3787.00,Android,4.1.2,1
XX,"Opera Mini",4.2.13216/28.2794,,,10
XX,"Opera Mobile",11.50,Symbian,,3
XX,"Chrome Mobile",23.0.1271.100,iOS,7_0_4,1
XX,"UC Browser",10.9.10.788,Android,4.1.1,2
XX,"UC Browser",10.7.3.791,Android,5.0.2,2
XX,OneBrowser,4.2.0,Android,4.0.4,4
XX,Polaris,6.01,Rex,AMSS6055,1
XX,"Chrome Mobile",54.0.2817.0,Android,6.0,1
XX,"Chrome Mobile",23.0.1271.100,iOS,5_0_1,1
XX,Safari,9.3.5,iOS,9_3_5,2
XX,"Opera Mini",4.2.14912/32.1024,,,1
XX,"Opera Mini",7.0.28870/28.2794,,,16
XX,"Chrome Mobile",54.0.2798.0,Android,6.0.1,74
XX,"Opera Mobile",37.1.2192.107015,Android,4.4.2,1
XX,"Chrome Mobile",39.0.2171.59,Android,4.0.4,6
XX,"Android Browser","hs-u601 new version",Android,4.4.2,3
XX,"Chrome Mobile",35.0.1916.138,Android,4.4.4,1
XX,"Chrome Mobile",18.0.1025.166,Android,4.4.4,1
XX,"Opera Mini",7.6.40077/35.6050,Android,4.3,1
XX,"UC Browser",3.3.1.469,Android,5.1,2
XX,"Chrome Mobile",43.0.2357.92,Android,5.0,6
XX,"Opera Mini",7.0.31318/37.6102,Android,2.1,1
XX,"UC Browser",10.4.1.565,Android,4.3,4
XX,"Opera Mini",6.0.24093/24.741,,,2
XX,"Opera Mobile",28.0.1764.90386,Android,4.3,1
XX,Firefox,38.0,webOS,3.0.0,11
XX,,,Android,2.3.6,1
XX,"Opera Mini",7.6.40234/37.7465,Android,4.4.4,1
XX,"Chrome Mobile",52.0.2739.3,Android,4.2.2,2
XX,"Chrome Mobile",54.0.2820.0,Android,6.0.1,31
XX,"Opera Mini",13.0.2036/37.8104,Android,,1
XX,"Nokia S40 Browser",2.3.0.0.48,"Nokia OS",,2
XX,"MIUI Browser",8.1.2,Android,4.4.2,1
XX,"Opera Mini",7.1.33553/34.818,RIM,6.0.0,1
XX,"Chrome Mobile",51.0.2704.79,"Windows RT","NT 10.0",1
XX,"Chrome Mobile",35.0.1916.138,Android,5.1,1
XX,"UC Browser",10.2.0.535,Android,4.4.4,8
XX,Firefox,48.0,Android,6.0.99,1
XX,NetFront,3.0.22.2.18,,,2
XX,"Opera Mini",4.4.,,,1
XX,"Opera Mini",4.5.33867/34.818,,,1
XX,"Opera Mini",4.5.33867/37.6252,"Nokia OS","Series 40",3
XX,"Chrome Mobile",46.0.2490.22,Android,4.4.2,1
XX,"Opera Mini",4.2.13309/24.871,,,2
XX,"Chrome Mobile",48.0.2564.85,Android,4.4.2,1
XX,"Chrome Mobile",43.0.2357.134,Android,4.3,1
XX,"Opera Mini",4.2.13402/28.2766,,,4
XX,Yandex.Browser,14.4.1750.13427.00,Android,4.1.2,14
XX,"UC Browser",10.9.5.735,Android,4.0.4,2
XX,"Opera Mini",7.5.35613/35.3226,Android,4.2.2,1
XX,Obigo,Q7.3,"LG proprietary",,319
XX,UP.Browser,,RIM,4.3.0,2
XX,"Opera Mini",4.5.40312/37.7126,"Nokia OS",,2
XX,"Opera Mini",7.0.5/35.4183,iOS,3_2,1
XX,Yandex.Browser,15.12.2490.5202.10,iOS,9_2,3
XX,"Opera Mini",9.0.1829/36.2592,Android,4.4.2,2
XX,"UC Browser",9.5.0.449,Symbian,5.2,1
XX,"UC Browser",10.6.0.618,iOS,8_1_2,1
XX,UP.Browser,6.2.0.17.2.4,Rex,,2
XX,"Opera Mini",7.0.29530/28.2794,Android,,7
XX,"UC Browser",9.9.0.459,Android,4.4.2,1
XX,"Chrome Mobile",38.0.2125.67,iOS,7_0_6,2
XX,Yandex.Browser,15.12.2490.5669.10,iOS,9_3_1,2
XX,"Opera Mini",7.5.31657/28.2555,Android,,12
XX,"Chrome Mobile",51.0.2704.54,Android,4.4.2,3
XX,"UC Browser",2.4.0.367,iOS,7_1,2
XX,"Opera Mini",5.0.18741/28.2647,,,4
XX,"SEMC Browser",,Symbian,UIQ2.1,7
XX,"Chrome Mobile",39.0.2171.45,iOS,7_0_2,2
XX,Yandex.Browser,16.6.0.9374.10,iOS,9_0,2
XX,"Chrome Mobile",28.0.1500.64,Android,4.3,1
XX,"Opera Mobile",12.10,Android,2.2,1
XX,"Chrome Mobile",46.0.2490.11,Android,4.4.2,1
XX,Yandex.Browser,16.4.0.8047.10,iOS,9_2,2
XX,"Opera Mini",5.0.19150/24.838,,,4
XX,"UC Browser",11.0.4.846,Android,5.1,6
XX,"Chrome Mobile",36.0.1985.49,iOS,9_3_1,1
XX,"Chrome Mobile",54.0.2838.0,Android,6.0.1,53
XX,Yandex.Browser,15.10.2454.3114.11,iOS,8_4_1,1
XX,Safari,9.0,iOS,8_2,1
XX,"Chrome Mobile",42.0.2311.86,Android,4.4.2,4
XX,"Opera Mini",7.5.32193/34.1267,Android,4.1,4
XX,Firefox,0.8.1,iOS,9_3_4,2
XX,Firefox,2.0,iOS,9_3_4,1
XX,"UC Browser",10.9.2.712,Android,4.3,2
XX,Yandex.Browser,16.2.0.6967.10,iOS,9_0_2,1
XX,"UC Browser",10.7.5.785,Android,4.2.1,6
XX,"Amazon Silk",3.21,Android,4.0.4,2
XX,"Opera Mobile",37.3.2192.105203,Android,5.0,1
XX,"Opera Mini",7.0.29732/28.2725,Android,,9
XX,"Opera Mobile",30.0.1856.92967,Android,4.4.4,2
XX,"Opera Mini",11.0.0.96155,iOS,9_3_2,1
XX,UP.Browser,,RIM,4.6.0.167,2
XX,"Chrome Mobile",41.0.2258.2,iOS,9_2,1
XX,"BlackBerry Browser",7.1.0.219,RIM,7.1.0.219,1
XX,NetFront,3.0.22.2.21,L4,,1
XX,"UC Browser",8.6.0.276,Android,5.1.1,1
XX,"Opera Mini",7.5.33725/34.2336,Android,4.2.2,2
XX,"Opera Mini",12.0.1987/37.7327,Android,4.4.2,1
XX,Firefox,1.38.3,iOS,9_3_4,2
XX,"Opera Mini",7.6.40245/37.7549,Android,,1
XX,"UC Browser",10.1.2.540,Android,2.3.4,1
XX,"Opera Mobile",36.2.2126.102947,Android,5.1,1
XX,"Opera Mobile",6.02,,,2
XX,"Opera Mini",4.3.13057/28.2794,,,6
XX,"Opera Mini",6.5.28192/36.1444,Android,"4.0 ",1
XX,"Chrome Mobile",51.0.2704.84,Android,5.0.2,1
XX,"Chrome Mobile",53.0.2785.57,Android,7.0,1
XX,"Android Browser",,Android,4.1.9,1
XX,"Opera Mini",5.1.21051/24.871,,,2
XX,"Opera Mini",7.1.32133/35.6368,"Sony Ericsson proprietary",,1
XX,Yandex.Browser,15.10.2454.3845.00,Android,5.0.1,6
XX,Yandex.Browser,16.4.0.9404.00,Android,6.0,3
XX,"UC Browser",10.6.0.706,Android,6.0.1,2
XX,"Chrome Mobile",40.0.2214.73,iOS,8_1,1
XX,"UC Browser",10.4.2.562,iOS,7_0_3,1
XX,"Chrome Mobile",35.0.1916.38,iOS,9_2_1,1
XX,Firefox,41.0.2,Android,4.3.1,1
XX,"Opera Mini",7.6.40125/37.6334,Android,4.4.2,9
XX,"Opera Mobile",37.6.2192.105571,Android,4.4.2,16
XX,"webOS Browser",1.0,webOS,1.4.5,1
XX,"UC Browser",9.4.0.460,Android,5.1.1,3
XX,"Opera Mini",5.1.22783/24.854,Symbian,,2
XX,"Opera Mobile",37.11.2192.106567,Android,5.0.2,2
XX,"Chrome Mobile",40.0.2184.0,Android,5.1.1,1
XX,"Internet Explorer Mobile",6.0,"Windows Mobile",6.1,1
XX,"Chrome Mobile",54.0.2826.2,Android,5.0.2,1
XX,"Chrome Mobile",99.77.34.5,Android,4.4.4,2
XX,"Chrome Mobile",34.0.1847.18,iOS,7_0,1
XX,"UC Browser",10.7.8.806,Android,5.1.1,4
XX,"UC Browser",10.7.0.782,iOS,9_3_2,2
XX,"Chrome Mobile",17.0.1025.133,Android,4.05,688
XX,"UC Browser",10.4.1.565,Android,2.3.6,5
XX,Safari,5.0.2,iOS,8_3,2
XX,"Opera Mini",6.0.24093/24.760,,,6
XX,"Opera Mobile",37.5.2192.105386,Android,5.1.1,20
XX,Yandex.Browser,16.6.0.8865.11,iOS,8_0,1
XX,Yandex.Browser,14.7.1916.15743.00,Android,4.3,1
XX,Yandex.Browser,16.2.1.7305.00,Android,4.4.2,2
XX,"UC Browser",9.2.0.419,Android,5.1.1,2
XX,Firefox,1.0,iOS,9_3_1,1
XX,"Opera Mini",4.5.40312/37.7059,,,1
XX,"Opera Mini",7.0.28879/37.8625,Android,5.1,2
XX,"UC Browser",10.0.0.556,Android,5.1.1,2
XX,"Nokia S60 Browser",7.4.1.12,Symbian,3,1
XX,"Chrome Mobile",54.0.2807.0,Android,6.0.1,50
XX,"UC Browser",8.7.1.234,Symbian,5.2,2
XX,"Chrome Mobile",43.0.2357.65,Android,6.0.1,4
XX,Firefox,2.1.0_r308,Android,,1
XX,"Chrome Mobile",49.0.2623.15,Android,5.1.1,1
XX,"Internet Explorer Mobile",6.0,"Windows Mobile",6.5.3.5,1
XX,"Opera Mini",5.1.24009/28.2794,,,12
XX,"UC Browser",10.10.8.823,Android,6.0.1,2
XX,Yandex.Browser,15.6.2311.6088.00,Android,6.0.1,3
XX,"Opera Mini",4.2.16320/26.1424,,,1
XX,"UC Browser",2.9.6.736,iOS,9_2,1
XX,"Opera Mini",7.1.32444/35.3226,Symbian,9.1,1
XX,"Chrome Mobile",52.0.2743.62,Android,4.4.3,1
XX,"UC Browser",9.1.0.386,Android,5.1,2
XX,Firefox,28.0,,,1
XX,"Opera Mini",7.0.30567/28.2647,,,6
XX,Yandex.Browser,16.2.2.7955.00,Android,5.0.2,2
XX,Yandex.Browser,16.2.1.7305.00,Android,4.2.2,4
XX,"Android Browser",4.0.4,Android,,1
XX,"Chrome Mobile",54.0.2819.0,Android,6.0,2
XX,Firefox,47.0,Android,4.2.9,1
XX,"Chrome Mobile",52.0.2739.3,Android,4.1.2,1
XX,"Nokia S40 Browser",,"Nokia OS","Series 40 5th Edition LE",1
XX,"Chrome Mobile",50.0.2661.77,iOS,10_0,1
XX,"Opera Mini",5.0.18741/24.741,,,3
XX,"Chrome Mobile",40.0.2214.89,Android,4.4,1
XX,"Chrome Mobile",40.0.0.0,Android,5.1.1,1
XX,"Chrome Mobile",41.0.2272.92,Android,4.1.2,1
XX,"Opera Mini",7.6.40234/35.7194,Android,4.2,2
XX,"UC Browser",9.9.2.467,Android,2.3.4,1
XX,"UC Browser",10.7.0.636,Android,5.1.1,17
XX,"Opera Mobile",32.0.1953.96473,Android,5.0.2,1
XX,"Opera Mini",5.0.19693/28.2725,,,9
XX,"Nokia S40 Browser",3.1.0.0.62,"Nokia OS",,6
XX,Firefox,3.6.13,Android,2.2.1,3
XX,"Opera Mini",12.0.1987/37.7126,Android,4.4.2,1
XX,"Opera Mini",7.6.40125/37.8717,Android,,1
XX,"Chrome Mobile",33.0.1750.15,iOS,6_0_1,1
XX,"Opera Mobile",33.0.2002.97617,Android,5.0.1,5
XX,"Opera Mobile",37.9.2192.106188,Android,4.4.2,1
XX,"Internet Explorer Mobile",,"Windows Phone",8.0,2
XX,"Android Browser",3.1.2,Android,2.1-update1,1
XX,"Chrome Mobile",37.0.2062.60,iOS,7_0,1
XX,"UC Browser",10.7.2.757,Android,6.0,1
XX,"UC Browser",10.8.8.730,Android,4.0.4,2
XX,"UC Browser",9.5.1.494,Android,4.1.2,9
XX,"Chrome Mobile",43.0.2357.78,Android,5.0.1,2
XX,"Chrome Mobile",34.0.1847.18,iOS,6_0_1,1
XX,"Chrome Mobile",43.0.2357.61,iOS,7_0,1
XX,Yandex.Browser,15.10.2454.3845.01,Android,5.1,1
XX,Yandex.Browser,15.4.2272.3842.00,Android,5.0.2,1
XX,"UC Browser",10.6.5.627,iOS,7_1,1
XX,"Chrome Mobile",38.0.2125.1,Android,4.4.2,1
XX,"UC Browser",9.3.0.440,Android,6.0.1,2
XX,"Opera Mini",4.1.15231/24.743,,,2
XX,"UC Browser",10.2.1.612,Android,4.4.2,8
XX,"UC Browser",10.3.2.559,Android,4.4.4,2
XX,"UC Browser",10.9.8.738,Android,5.1,2
XX,"Chrome Mobile",45.0.2454.68,iOS,8_0_2,1
XX,"Chrome Mobile",45.0.2454.68,iOS,9_3,1
XX,"Opera Mobile",33.0.2002.97426,Android,5.0.1,1
XX,"BlackBerry Browser",7.1.0.1083,RIM,7.1.0.1083,17
XX,"Opera Mini",5.1.22296/24.741,,,3
XX,"Chrome Mobile",54.0.2818.0,Android,4.4.4,2
XX,"Chrome Mobile",33.0.1750.135,Android,4.3,1
XX,"Opera Mini",7.5.31657/28.2794,Android,,10
XX,"Opera Mini",14.0.0.104835,iOS,7_0_3,1
XX,"Opera Mini",5.0.19693/24.818,,,1
XX,Yandex.Browser,15.10.2454.3114.10,iOS,8_1,1
XX,"UC Browser",10.9.8.738,Android,4.4.2,2
XX,"UC Browser",10.7.2.757,Android,4.4.3,4
XX,"Opera Mini",5.18635/24.871,,,1
XX,"Opera Mini",4.3.24422/24.838,,,2
XX,"Opera Mini",7.5.33135/37.7617,Android,4.4.4,1
XX,"Chrome Mobile",25.0.1364.124,iOS,6_1_3,3
XX,"UC Browser",9.7.0.520,Android,2.3.6,4
XX,"Opera Mini",,"Nokia OS",,4
XX,"Opera Mobile",12.10,Android,2.1-update1,4
XX,"Chrome Mobile",51.0.2704.28,Android,5.1,1
XX,"Opera Mini",5.18741/24.854,,,2
XX,"Chrome Mobile",46.0.2490.73,iOS,7_0_4,2
XX,"Opera Mini",4.1.11355/24.746,,,2
XX,Firefox,36.0,Android,2.3.4,2
XX,"Chrome Mobile",43.0.2357.51,iOS,7_1_1,1
XX,Yandex.Browser,16.6.0.8865.11,iOS,9_3_1,5
XX,"Chrome Mobile",43.0.2357.51,iOS,9_3_3,2
XX,"UC Browser",7.9.0.94,Android,5.0.2,1
XX,"Opera Mini",7.5.35721/36.2381,Android,4.2.2,1
XX,"Opera Mini",4.0.10247/24.838,,,2
XX,"Chrome Mobile",48.0.2564.25,Android,5.1.1,3
XX,"Chrome Mobile",31.0.1650.18,iOS,8_1_3,2
XX,"Opera Mini",13.0.1.100754,iOS,7_1_1,1
XX,"Opera Mini",1.0.1479/,Symbian,UIQ2.1,1
XX,Yandex.Browser,16.6.0.9410.11,iOS,8_1,1
XX,"Opera Mini",7.6.40304/37.6488,Android,4.2.2,1
XX,"Chrome Mobile",52.0.2743.32,Android,4.4.4,3
XX,"UC Browser",3.4.3.532,Android,2.2.2,1
XX,"Opera Mobile",37.10.2192.106307,Android,5.0.2,1
XX,"Amazon Silk",3.44,Android,4.2.2,1
XX,"UC Browser",10.4.1.656,Android,4.1.2,5
XX,"UC Browser",10.9.10.788,Android,5.0.2,2
XX,"UC Browser",10.7.8.710,Android,4.2.1,1
XX,"NetFront Life",,Brew,,11
XX,"Chrome Mobile",46.0.2490.23,Android,5.1,3
XX,Safari,3.1.1,iOS,2_0_2,1
XX,"Chrome Mobile",54.0.2800.0,Android,4.4.4,1
XX,"MIUI Browser",8.2.5,Android,5.0.2,3
XX,"Chrome Mobile",30.0.0.0,Android,,1
XX,"Opera Mini",4.2.14320/24.838,,,3
XX,NetFront,3.0.22.2.23,"Samsung proprietary",,26
XX,"Nokia S60 Browser",7.2.6,Symbian,9.3,1
XX,"Chrome Mobile",52.0.2743.62,Android,4.1.1,1
XX,Yandex.Browser,15.6.2311.6088.01,Android,4.2.2,1
XX,"UC Browser",9.9.4.484,,,1
XX,Firefox,41.0.2,Android,6.0,1
XX,"Chrome Mobile",54.0.2824.0,Android,5.1.1,1
XX,"Chrome Mobile",52.0.2743.49,iOS,9_3_3,2
XX,"UC Browser",10.9.5.735,Android,4.4.4,6
XX,"Chrome Mobile",43.0.2357.51,iOS,8_1,1
XX,Firefox,16.0a1,Android,,2
XX,"UC Browser",7.5.0.66,Symbian,9.1,1
XX,"UC Browser",9.3.0.326,"Samsung proprietary",,5
XX,"Chrome Mobile",46.0.2490.76,,,1
XX,"UC Browser",8.8.1.351,Android,4.2,1
XX,"Opera Mobile",37.5.2192.105386,Android,6.0,2
XX,"UC Browser",10.6.5.627,iOS,8_2,2
XX,"UC Browser",10.7.2.795,iOS,9_2_1,2
XX,Yandex.Browser,16.2.0.5886.10,iOS,8_3,1
XX,"Opera Mobile",27.0.1698.89105,Android,4.4.2,1
XX,Yandex.Browser,16.4.1.9336.10,iOS,8_4_1,2
XX,"MQQ Browser",24,Android,5.1,1
XX,"Chrome Mobile",37.0.2062.60,iOS,9_1,1
XX,"Opera Mini",6.1.25378/32.1214,,,1
XX,Firefox,3.0.5,Symbian,9.4,1
XX,"UC Browser",10.6.0.706,Android,4.2.1,5
XX,"MIUI Browser",8.0.11,Android,4.4.2,1
XX,Firefox,49.0,Android,7.0,1
XX,"Android Browser",4.0,Android,10.2.1.2977,4
